Trip Id, Route Id, Service Id, Trip Head Sign, Route Name, Monday
218299775,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299777,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299778,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299780,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299781,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299783,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299785,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299786,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299788,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299790,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299793,NA,20C-H50C000S-90-S,105-E,NA,Yes
218299795,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299796,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299797,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299798,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299799,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299800,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299801,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299802,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299803,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299804,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299805,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299806,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299807,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299808,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299809,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299810,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299811,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299812,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299813,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299814,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299815,NA,20C-H50C000S-90-S,124-N,NA,Yes
218299816,NA,20C-H50C000S-90-S,124-S,NA,Yes
218299818,NA,20C-H50C000S-90-S,105-O,NA,Yes
218299820,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299821,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299823,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299824,NA,20C-H50C000S-90-S,103-E,NA,Yes
218299826,NA,20C-H50C000S-90-S,103-O,NA,Yes
218299828,NA,20C-H50C000S-90-S,369-S,NA,Yes
218299829,NA,20C-H50C000S-90-S,369-N,NA,Yes
218299831,NA,20C-H50C000S-90-S,369-N,NA,Yes
218299832,NA,20C-H50C000S-90-S,369-S,NA,Yes
218299833,NA,20C-H50C000S-90-S,369-N,NA,Yes
218299836,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299837,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299838,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299839,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299840,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299841,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299842,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299843,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299844,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299845,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299846,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299847,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299848,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299849,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299850,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299851,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299854,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299855,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299856,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299857,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299858,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299859,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299860,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299861,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299862,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299863,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299864,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299865,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299866,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299867,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299868,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299871,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299872,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299873,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299874,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299875,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299876,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299877,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299878,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299879,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299880,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299881,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299882,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299883,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299884,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299885,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299886,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299889,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299890,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299891,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299892,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299893,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299894,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299895,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299896,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299897,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299898,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299899,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299900,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299901,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299904,NA,20C-H50C000S-90-S,175-O,NA,Yes
218299905,NA,20C-H50C000S-90-S,175-E,NA,Yes
218299906,NA,20C-H50C000S-90-S,175-O,NA,Yes
218299907,NA,20C-H50C000S-90-S,175-E,NA,Yes
218299908,NA,20C-H50C000S-90-S,175-O,NA,Yes
218299910,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299911,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299912,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299913,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299914,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299915,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299916,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299917,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299918,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299919,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299921,NA,20C-H50C000S-90-S,175-E,NA,Yes
218299924,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299925,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299926,NA,20C-H50C000S-90-S,128-S,NA,Yes
218299927,NA,20C-H50C000S-90-S,128-N,NA,Yes
218299929,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299932,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299934,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299935,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299937,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299938,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299940,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299941,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299943,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299944,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299946,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299947,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299949,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299950,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299952,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299953,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299955,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299956,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299958,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299959,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299961,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299962,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299964,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299965,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299967,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299970,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299972,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299973,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299975,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299976,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299978,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299979,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299981,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299982,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299984,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299985,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299987,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299988,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299991,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299993,NA,20C-H50C000S-90-S,160-O,NA,Yes
218299994,NA,20C-H50C000S-90-S,160-E,NA,Yes
218299997,NA,20C-H50C000S-90-S,100-O,NA,Yes
218299998,NA,20C-H50C000S-90-S,100-E,NA,Yes
218300000,NA,20C-H50C000S-90-S,100-O,NA,Yes
218300002,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300004,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300006,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300007,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300009,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300011,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300012,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300014,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300015,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300017,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300018,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300020,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300021,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300023,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300024,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300026,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300027,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300029,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300030,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300033,NA,20C-H50C000S-90-S,100-O,NA,Yes
218300035,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300037,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300040,NA,20C-H50C000S-90-S,100-O,NA,Yes
218300042,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300043,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300045,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300048,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300050,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300051,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300054,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300056,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300057,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300060,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300061,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300063,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300066,NA,20C-H50C000S-90-S,105-O,NA,Yes
218300068,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300069,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300071,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300072,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300074,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300075,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300077,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300078,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300080,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300081,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300083,NA,20C-H50C000S-90-S,105-O,NA,Yes
218300085,NA,20C-H50C000S-90-S,369-S,NA,Yes
218300086,NA,20C-H50C000S-90-S,369-N,NA,Yes
218300089,NA,20C-H50C000S-90-S,105-O,NA,Yes
218300091,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300092,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300094,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300095,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300097,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300098,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300100,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300101,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300103,NA,20C-H50C000S-90-S,100-E,NA,Yes
218300105,NA,20C-H50C000S-90-S,100-O,NA,Yes
218300106,NA,20C-H50C000S-90-S,100-E,NA,Yes
218300109,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300111,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300113,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300115,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300118,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300120,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300121,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300123,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300124,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300126,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300127,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300129,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300130,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300132,NA,20C-H50C000S-90-S,160-O,NA,Yes
218300133,NA,20C-H50C000S-90-S,160-E,NA,Yes
218300135,NA,20C-H50C000S-90-S,93-E,NA,Yes
218300136,NA,20C-H50C000S-90-S,93-O,NA,Yes
218300137,NA,20C-H50C000S-90-S,93-E,NA,Yes
218300138,NA,20C-H50C000S-90-S,93-O,NA,Yes
218300141,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300143,NA,20C-H50C000S-90-S,103-O,NA,Yes
218300144,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300146,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300148,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300150,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300152,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300153,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300155,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300156,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300158,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300159,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300161,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300162,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300164,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300165,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300167,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300168,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300170,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300171,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300173,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300174,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300176,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300179,NA,20C-H50C000S-90-S,103-E,NA,Yes
218300181,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300182,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300184,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300185,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300187,NA,20C-H50C000S-90-S,162-O,NA,Yes
218300188,NA,20C-H50C000S-90-S,162-E,NA,Yes
218300190,NA,20C-H50C000S-90-S,103-O,NA,Yes
218300192,NA,20C-H50C000S-90-S,103-O,NA,Yes
218300195,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300197,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300199,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300200,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300202,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300203,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300205,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300206,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300208,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300209,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300211,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300212,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300214,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300215,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300217,NA,20C-H50C000S-90-S,480-N,NA,Yes
218300220,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300221,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300223,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300224,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300226,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300227,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300229,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300230,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300232,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300233,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300235,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300236,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300238,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300239,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300241,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300242,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300244,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300245,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300247,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300248,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300250,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300253,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300254,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300256,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300257,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300259,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300260,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300262,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300263,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300265,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300266,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300268,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300269,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300271,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300272,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300274,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300276,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300277,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300279,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300280,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300282,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300283,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300285,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300288,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300290,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300291,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300293,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300294,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300296,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300297,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300299,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300300,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300302,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300303,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300305,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300306,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300308,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300309,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300312,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300313,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300315,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300316,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300318,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300319,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300321,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300322,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300324,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300325,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300327,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300328,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300330,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300331,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300333,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300335,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300336,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300338,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300339,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300342,NA,20C-H50C000S-90-S,480-S,NA,Yes
218300344,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300346,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300347,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300349,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300350,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300352,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300353,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300355,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300357,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300358,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300360,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300361,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300363,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300364,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300366,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300367,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300369,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300371,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300373,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300374,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300376,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300377,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300380,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300382,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300383,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300385,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300388,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300389,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300391,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300393,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300396,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300398,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300399,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300401,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300404,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300405,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300407,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300410,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300411,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300413,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300416,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300417,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300419,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300421,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300424,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300426,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300429,NA,20C-H50C000S-90-S,480-S,NA,Yes
218300431,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300433,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300435,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300436,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300438,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300439,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300441,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300442,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300444,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300445,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300447,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300448,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300450,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300451,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300453,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300454,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300456,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300457,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300460,NA,20C-H50C000S-90-S,80-S,NA,Yes
218300461,NA,20C-H50C000S-90-S,80-N,NA,Yes
218300462,NA,20C-H50C000S-90-S,480-S,NA,Yes
218300464,NA,20C-H50C000S-90-S,465-S,NA,Yes
218300466,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300467,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300469,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300470,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300472,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300473,NA,20C-H50C000S-90-S,165-N,NA,Yes
218300475,NA,20C-H50C000S-90-S,165-S,NA,Yes
218300476,NA,20C-H50C000S-90-S,165-N,NA,Yes
